"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"울산광역시 중구",울산광역시 중구 도화골8길18 복산2동경로당앞,울산광역시 중구 복산동 205-11 복산2동경로당앞,생활방범,3,200,360°(전방향),30,2018-12,052-290-3203,35.561068,129.335544,2020-03-13
"울산광역시 중구",울산광역시 중구 동동394 산전지구 소공원,울산광역시 중구 동동394 산전지구 소공원,생활방범,2,200,공원내부,30,2018-01,052-290-3203,35.575591,129.345413,2020-03-13
"울산광역시 중구",울산광역시 중구 동동65-57 병영지하차도위,울산광역시 중구 동동65-57 병영지하차도위,생활방범,1,130,360°(전방향),30,2018-05,052-290-3203,35.574267,129.347218,2020-03-13
"울산광역시 중구",울산광역시 중구 동천2길23 월마트앞 삼일초교,울산광역시 중구 동천2길23 월마트앞 삼일초교,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.581165,129.346789,2020-03-13
"울산광역시 중구",울산광역시 중구 동천5길19 삼일초등학교 남동,울산광역시 중구 동천5길19 삼일초등학교 남동,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.574308,129.345095,2020-03-13
"울산광역시 중구",울산광역시 중구 동천5길35 무지개어린이집 맞은편,울산광역시 중구 동천5길35 무지개어린이집 맞은편,어린이보호,1,200,360°(전방향),30,2018-01,052-290-3203,35.580101,129.346491,2020-03-13
"울산광역시 중구",울산광역시 중구 동천6길16 한솔그린빌라앞 삼거리,울산광역시 중구 동천6길16 한솔그린빌라앞 삼거리,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.574213,129.343472,2020-03-13
"울산광역시 중구",울산광역시 중구 동천물놀이장1 입구 우측,울산광역시 중구 동천물놀이장1 입구 우측,생활방범,1,200,360°(전방향),30,2018-03,052-290-3203,35.566352,129.351624,2020-03-13
"울산광역시 중구",울산광역시 중구 동천물놀이장2 몽골텐트 앞,울산광역시 중구 동천물놀이장2 몽골텐트 앞,생활방범,1,200,360°(전방향),30,2018-11,052-290-3203,35.566045,129.352287,2020-03-13
"울산광역시 중구",울산광역시 중구 동천물놀이장3 입구,울산광역시 중구 동천물놀이장3 입구,생활방범,1,200,360°(전방향),30,2018-06,052-290-3203,35.566403,129.351626,2020-03-13
"울산광역시 중구",울산광역시 중구 동천물놀이장5 워터슬라이드 앞,울산광역시 중구 동천물놀이장5 워터슬라이드 앞,생활방범,1,200,360°(전방향),30,2018-11,052-290-3203,35.566694,129.352056,2020-03-13
"울산광역시 중구",울산광역시 중구 동헌길108 양사초등학교후문 진입로,울산광역시 중구 교동 289-1 양사초등학교후문 진입로,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.557073,129.327346,2020-03-13
"울산광역시 중구",울산광역시 중구 동헌길145 양사초등학교 후문2,울산광역시 중구 교동 276-1 양사초등학교 후문2,생활방범,2,200,360°(전방향),30,2018-06,052-290-3203,35.559004,129.316052,2020-03-13
"울산광역시 중구",울산광역시 중구 동헌길75 여왕미용실앞,울산광역시 중구 동헌길75 여왕미용실앞,생활방범,1,200,360°(전방향),30,2018-11,052-290-3203,35.561019,129.314218,2020-03-13
"울산광역시 중구",울산광역시 중구 동헌길78 신진카센터 앞[양사초등학교],울산광역시 중구 동헌길78 신진카센터 앞[양사초등학교],어린이보호,1,100,360°(전방향),30,2018-01,052-290-3203,35.557982,129.318325,2020-03-13
"울산광역시 중구",울산광역시 중구 명난로114 맞은편 명정초등학교,울산광역시 중구 명난로114 맞은편 명정초등학교,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.552834,129.288457,2020-03-13
"울산광역시 중구",울산광역시 중구 명난로124 명정초등학교 그림쟁이미술학원 앞,울산광역시 중구 명난로124 명정초등학교 그림쟁이미술학원 앞,어린이보호,1,130,360°(전방향),30,2018-06,052-290-3203,35.552111,129.288548,2020-03-13
"울산광역시 중구",울산광역시 중구 명난로25-2 비락우유건너편,울산광역시 중구 명난로25-2 비락우유건너편,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.556689,129.281582,2020-03-13
"울산광역시 중구",울산광역시 중구 명정10길31 태화세탁소앞,울산광역시 중구 명정10길31 태화세탁소앞,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.554781,129.287813,2020-03-13
"울산광역시 중구",울산광역시 중구 명정11길28 삼거리,울산광역시 중구 명정11길28 삼거리,생활방범,2,200,공원내부,30,2018-05,052-290-3203,35.555513,129.286624,2020-03-13
"울산광역시 중구",울산광역시 중구 명정1길27 희마아파트 서편,울산광역시 중구 명정1길27 희마아파트 서편,생활방범,3,200,360°(전방향),30,2018-11,052-290-3203,35.555291,129.303653,2020-03-13
"울산광역시 중구",울산광역시 중구 반구1동 내황길13 동선사앞,울산광역시 중구 반구1동 내황길13 동선사앞,생활방범,1,200,360°(전방향),30,2018-11,052-290-3203,35.553995,129.342261,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동108-19 송학공원,울산광역시 중구 반구동108-19 송학공원,생활방범,1,130,공원내부,30,2018-04,052-290-3203,35.559062,129.338745,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동270-1 학성초등학교 정문,울산광역시 중구 반구동270-1 학성초등학교 정문,어린이보호,1,200,360°(전방향),30,2018-01,052-290-3203,35.560162,129.343179,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동342-2 일원 67소공원,울산광역시 중구 반구동342-2 일원 67소공원,생활방범,2,200,공원내부,30,2018-05,052-290-3203,35.555251,129.344291,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동348-2 소공원,울산광역시 중구 반구동348-2 소공원,생활방범,2,130,공원내부,30,2018-01,052-290-3203,35.554055,129.348551,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동38-3 구교공원,울산광역시 중구 반구동38-3 구교공원,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.564093,129.341811,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동395 내황초등학교 정문,울산광역시 중구 반구동395 내황초등학교 정문,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.551581,129.348211,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동582-1 공영주차장앞,울산광역시 중구 반구동582-1 공영주차장앞,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.557196,129.342022,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동693-3 한라그랜드 인근,울산광역시 중구 반구동693-3 한라그랜드 인근,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.557086,129.347851,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동784-7 내황공원,울산광역시 중구 반구동784-7 내황공원,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.551971,129.345481,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동792-2 내황공원,울산광역시 중구 반구동792-2 내황공원,생활방범,2,200,공원내부,30,2018-11,052-290-3203,35.551705,129.345546,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동799 반구사거리,울산광역시 중구 반구동799 반구사거리,생활방범,2,200,360°(전방향),30,2018-04,052-290-3203,35.554167,129.348333,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동845-1 내황초등학교 동천쪽,울산광역시 중구 반구동845-1 내황초등학교 동천쪽,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.552351,129.349468,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동874-21 행복한집앞 파랑새어린이집,울산광역시 중구 반구동874-21 행복한집앞 파랑새어린이집,어린이보호,1,200,360°(전방향),30,2018-01,052-290-3203,35.560042,129.348437,2020-03-13
"울산광역시 중구",울산광역시 중구 반구동923-1 아담아파트뒤,울산광역시 중구 반구동923-1 아담아파트뒤,생활방범,1,200,360°(전방향),30,2018-04,052-290-3203,35.559032,129.349651,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정10길46 한신아트빌라,울산광역시 중구 반구동 611-1 한신아트빌라,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.555938,129.344371,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정12길73-1 반구정,울산광역시 중구 반구동 2961 반구정,생활방범,2,200,360°(전방향),30,2018-12,052-290-3203,35.556543,129.348961,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정14길12 새마을금고 사거리,울산광역시 중구 반구동 447-12 새마을금고 사거리,생활방범,1,130,360°(전방향),30,2018-06,052-290-3203,35.558082,129.343251,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정14길25 언양식육점앞,울산광역시 중구 반구동 453-39 언양식육점앞,생활방범,1,130,360°(전방향),30,2018-05,052-290-3203,35.557995,129.344002,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정16길12 자연애마트앞,울산광역시 중구 반구동 903 자연애마트앞,생활방범,4,200,360°(전방향),30,2018-04,052-290-3203,35.559326,129.346368,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정17길10-4 모림테크 크리닝센터,울산광역시 중구 반구동 870-1 모림테크 크리닝센터,생활방범,2,200,360°(전방향),30,2018-12,052-290-3203,35.556555,129.348981,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정20길55 삼거리,울산광역시 중구 반구동 880-30 삼거리,생활방범,1,130,360°(전방향),30,2018-06,052-290-3203,35.559133,129.347835,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정4길34 반구시장 주택앞,울산광역시 중구 반구동 459-1 반구시장 주택앞,생활방범,2,200,360°(전방향),30,2018-12,052-290-3203,35.557262,129.343957,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정4길66 반구어린이집,울산광역시 중구 반구동 452-1 반구어린이집,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.558641,129.344511,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정5길3 반구경로당,울산광역시 중구 반구동 587-7 반구경로당,생활방범,2,200,360°(전방향),30,2018-05,052-290-3203,35.559818,129.346664,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정6길31 반구팔팔슈퍼앞,울산광역시 중구 반구동 458-4 반구팔팔슈퍼앞,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.556969,129.345161,2020-03-13
"울산광역시 중구",울산광역시 중구 반구정8길13 서원배수장 뒤편,울산광역시 중구 반구동 717-1 서원배수장 뒤편,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.557733,129.346655,2020-03-13
"울산광역시 중구",울산광역시 중구 백양로104 한신파크앞 월드키즈어린이집,울산광역시 중구 백양로104 한신파크앞 월드키즈어린이집,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.576723,129.312921,2020-03-13
"울산광역시 중구",울산광역시 중구 백양로150 백양초등학교 상이군경회복지회관 우측,울산광역시 중구 백양로150 백양초등학교 상이군경회복지회관 우측,어린이보호,1,130,360°(전방향),30,2018-06,052-290-3203,35.572003,129.313896,2020-03-13
"울산광역시 중구",울산광역시 중구 백양로25 새마을금고,울산광역시 중구 성안동 805-8 새마을금고,생활방범,1,200,360°(전방향),30,2018-11,052-290-3203,35.573442,129.306682,2020-03-13
"울산광역시 중구",울산광역시 중구 번영로440 신안그린빌A동앞,울산광역시 중구 복산동 40-27 신안그린빌A동앞,생활방범,1,200,360°(전방향),30,2018-01,052-290-3203,35.569304,129.333468,2020-03-13
"울산광역시 중구",울산광역시 중구 번영로573 정관장뒤,울산광역시 중구 남외동 341-1정관장뒤,생활방범,1,200,360°(전방향),30,2018-01,052-290-3203,35.569309,129.345181,2020-03-13
"울산광역시 중구",울산광역시 중구 번영로631-8 빛고을어린이집,울산광역시 중구 남외동 563-2 빛고을어린이집,어린이보호,1,130,360°(전방향),30,2018-01,052-290-3203,35.571752,129.351496,2020-03-13
"울산광역시 중구",울산광역시 중구 병영10길23 명호빌라6차,울산광역시 중구 동동 248-15 명호빌라6차,생활방범,2,200,360°(전방향),30,2018-12,052-290-3203,35.574251,129.346265,2020-03-13
"울산광역시 중구",울산광역시 중구 병영10길32 자성빌라 사거리,울산광역시 중구 동동 471-151 자성빌라 사거리,생활방범,2,200,공원내부,30,2018-05,052-290-3203,35.579111,129.343129,2020-03-13
"울산광역시 중구",울산광역시 중구 병영12길4 병영선교어린이집앞,울산광역시 중구 동동 666-2 병영선교어린이집앞,생활방범,2,200,공원내부,30,2018-05,052-290-3203,35.572478,129.346147,2020-03-13
"울산광역시 중구",울산광역시 중구 병영14길13 병영초등학교,울산광역시 중구 동동 509 병영초등학교,어린이보호,1,130,360°(전방향),30,2018-06,052-290-3203,35.571825,129.348988,2020-03-13
"울산광역시 중구",울산광역시 중구 병영15길25-2 주택뒤 병영성산책로,울산광역시 중구 동동 219-13 주택뒤 병영성산책로,생활방범,1,200,360°(전방향),30,2018-01,052-290-3203,35.573085,129.347877,2020-03-13
"울산광역시 중구",울산광역시 중구 병영16길20 병영성,울산광역시 중구 동동 65-28 병영성,생활방범,4,200,360°(전방향),30,2018-11,052-290-3203,35.576734,129.347723,2020-03-13
"울산광역시 중구",울산광역시 중구 병영1길4 선화기업앞,울산광역시 중구 남외동 549-13선화기업앞,생활방범,1,130,360°(전방향),30,2018-01,052-290-3203,35.570421,129.348191,2020-03-13
